CD_SETOR,CD_QUADRA,CD_FACE,NM_TIP_LOG,NM_TIT_LOG,NM_LOG,TOT_RES,TOT_GERAL
"352940105000265","002","004",RUA,SAO,JOAO,"6","9"
"352940105000265","002","005",RUA,,LOURDES LOPES MENDES,"40","48"
"352940105000265","003","001",RUA,,EUGENIO CECON,"7","8"
"352940105000265","003","002",RUA,,IVO CONSTANT,"22","22"
"352940105000265","003","003",RUA,,IVO CONSTANT,"22","22"
"352940105000265","003","004",RUA,,EUGENIO CECON,"6","6"
"352940105000265","003","005",RUA,,IPE,"24","26"
"352940105000265","003","006",RUA,,ALCIDES GARDIANO,"4","4"
"352940105000265","003","007",RUA,,MARIA NICOLINI SUFREDINI,"30","30"
"352940105000268","001","001",RUA,,ANGELA SIMEAO MONTANARI,"10","11"
"352940105000268","001","002",RUA,,JOSE BATISTELLA,"81","87"
"352940105000268","001","003",RUA,,ISABEL RODRIGUES FERNANDES,"19","22"
"352940105000268","001","004",RUA,,PEROLA,"2","3"
"352940105000268","001","005",RUA,,AVELINO ANTONIO CARDOSO,"60","64"
"352940105000268","002","001",RUA,,ANGELA SIMEAO MONTANARI,"6","6"
"352940105000268","002","002",RUA,,ANTONIO FRANCINE,"15","16"
"352940105000268","002","003",RUA,,RAIMUNDO MONTANARI,"33","34"
"352940105000268","002","004",RUA,,ISABEL RODRIGUES FERNANDES,"3","3"
"352940105000268","002","005",RUA,,JOSE BATISTELLA,"37","39"
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269",,,,,,,
"352940105000269","001","001",AVENIDA,CAPITAO,JOAO,"1","4"
"352940105000269","001","002",RUA,,ODILA PEDROSO POVOA,"0","0"
"352940105000269","001","003",AVENIDA,,PORTUGAL,"0","0"
"352940105000269","001","004",RUA,,VITORIO VENETO,"0","0"
"352940105000276","001","001",AVENIDA,,EUGENIO NEGRI,"36","36"
"352940105000276","001","002",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000276","001","003",RUA,,DOMINGAS VIOLA CHIAROTTO,"15","15"
"352940105000276","001","004",RUA,,EGNES RIMAZZA GIANONI,"17","17"
"352940105000276","002","001",RUA,,DOMINGAS VIOLA CHIAROTTO,"34","34"
"352940105000276","002","002",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000276","002","003",AVENIDA,,EUGENIO NEGRI,"23","23"
"352940105000276","003","001",RUA,,ALOIS BINDER,"22","22"
"352940105000276","003","002",VIELA,,NAO IDENTIFICADA,"0","0"
"352940105000276","003","003",AVENIDA,,EUGENIO NEGRI,"24","24"
"352940105000276","003","004",RUA,DONA,SEBASTIANA AUGUSTA DA SILVA,"4","4"
"352940105000276","004","001",RUA,,ALOIS BINDER,"18","18"
"352940105000276","004","002",AVENIDA,,EUGENIO NEGRI,"20","21"
"352940105000276","004","003",VIELA,,NAO IDENTIFICADA,"0","0"
"352940105000276","005","001",RUA,,JOAQUIM ALVES DE OLIVEIRA,"16","16"
"352940105000276","005","002",AVENIDA,,EUGENIO NEGRI,"0","0"
"352940105000276","005","003",RUA,,ALOIS BINDER,"27","27"
"352940105000276","005","004",RUA,DONA,SEBASTIANA AUGUSTA DA SILVA,"3","3"
"352940105000277","001","001",RUA,,DEISE,"37","39"
"352940105000277","001","002",RUA,,LUCIANA DA SILVA AGGIO,"0","0"
"352940105000277","001","003",RUA,,DOMINGOS DALBONI,"0","0"
"352940105000277","001","022",RUA,,RICARDO ROSIM,"0","0"
"352940105000277","001","023",RUA,,SILVIO ALVES DE ARAUJO,"20","20"
"352940105000277","001","024",VIELA,,SEM DENOMINACAO 1,"5","5"
"352940105000277","001","025",VIELA,,SEM DENOMINACAO 1,"25","32"
"352940105000277","001","026",RUA,,SILVIO ALVES DE ARAUJO,"1","1"
"352940105000277","001","027",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000277","001","028",RUA,,EMILIA NICOLAI ROSINELI,"6","6"
"352940105000277","001","029",RUA,,MARIA JULIA DA SILVA,"0","0"
"352940105000277","001","030",VIELA,,QUADRA ONZE,"0","0"
"352940105000277","001","031",VIELA,,QUADRA ONZE,"0","0"
"352940105000277","001","032",RUA,,JOAO CARLOS TARGA CARVALHO JR,"68","72"
"352940105000277","001","033",RUA,,ELIS REGINA,"6","6"
"352940105000277","001","034",RUA,,ELIS REGINA,"6","6"
"352940105000277","001","035",RUA,,JOAO CARLOS TARGA CARVALHO JR,"4","5"
"352940105000277","001","036",RUA,,LIMA BARRRETO,"9","10"
"352940105000277","001","037",RUA,,LIMA BARRRETO,"7","7"
"352940105000277","001","038",RUA,,JOAO CARLOS TARGA CARVALHO JR,"5","6"
"352940105000277","001","039",RUA,,ELI COIMBRA,"62","68"
"352940105000278","001","001",RUA,,ALICE DE OLIVEIRA SANTOS,"36","36"
"352940105000278","001","003",RUA,,SHIGUEO KOJIMA,"27","29"
"352940105000278","001","004",RUA,,ALBERT SABIN,"15","16"
"352940105000278","002","001",RUA,,SHIGUEO KOJIMA,"43","43"
"352940105000278","002","002",VIELA,,SEM DENOMINACAO 2,"2","2"
"352940105000278","002","003",RUA,,MARIA JULIA DA SILVA,"44","51"
"352940105000278","002","004",VIELA,,RAIMUNDO CESAR DE SOUSA,"3","3"
"352940105000278","003","001",RUA,,MARIA JULIA DA SILVA,"51","54"
"352940105000278","003","002",RUA,,SEM DENOMINACAO 1,"1","2"
"352940105000278","003","003",RUA,,SILVIO ALVES DE ARAUJO,"39","43"
"352940105000278","003","004",VIELA,,MARIA DE ARAUJO GONCALVES,"0","0"
"352940105000278","004","001",RUA,,RICARDO ROSIM,"1","1"
"352940105000278","004","002",AVENIDA,,BENEDITA FRANCO DA VEIGA,"5","11"
"352940105000278","004","003",RUA,,SILVIO ALVES DE ARAUJO,"2","2"
"352940105000281","001","001",RUA,,JOSE FELIX DE OLIVEIRA,"2","3"
"352940105000281","001","002",RUA,,SATURINO JUVENAL DE LIMA,"18","18"
"352940105000281","001","003",RUA,,SATURINO JUVENAL DE LIMA,"15","15"
"352940105000281","001","004",RUA,,JOSE FELIX DE OLIVEIRA,"12","12"
"352940105000281","001","005",RUA,,JOAQUIM JOSE DE ARAUJO,"17","17"
"352940105000281","001","006",RUA,,LIBERALLI POLIZEL,"54","54"
"352940105000281","001","007",RUA,DOUTOR,JOAO CARLOS DE AZEVEDO,"14","20"
"352940105000281","002","001",RUA,,JOSE FELIX DE OLIVEIRA,"3","3"
"352940105000281","002","002",RUA,,ADELICIO RODRIGUES SANTANA,"24","24"
"352940105000281","002","004",RUA,,LIBERALLI POLIZEL,"30","31"
"352940105000281","003","001",RUA,,ANTONIA DE OLIVEIRA,"14","16"
"352940105000281","003","002",RUA,,MANOEL F DE ARAUJO,"3","3"
"352940105000281","003","003",VIELA,,SEM DENOMINACAO,"14","14"
"352940105000281","005","001",RUA,,LIBERALLI POLIZEL,"19","19"
"352940105000281","005","002",AVENIDA,,WALDEMAR JESUINO DA SILVA,"20","21"
"352940105000281","005","003",RUA,DOUTOR,JOAO CARLOS DE AZEVEDO,"13","22"
"352940105000282","001","001",RUA,,LIBERALI POLIZEL,"6","8"
"352940105000282","001","002",RUA,,ANTONIA DE OLIVEIRA,"10","11"
"352940105000282","002","003",RUA,,JOSE SILVERIO,"22","22"
"352940105000282","002","004",ESTRADA,,DO CARNEIRO,"64","66"
"352940105000282","002","005",VIELA,,SEM DENOMINACAO,"17","17"
"352940105000282","002","006",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000282","003","001",RUA,,ANTONIA DE OLIVEIRA,"36","36"
"352940105000282","003","002",VIELA,,SEM DENOMINACAO,"17","17"
"352940105000282","003","003",ESTRADA,,DO CARNEIRO,"0","0"
"352940105000282","003","004",ESCADAO,,SEM DENOMINACAO,"0","0"
"352940105000282","003","005",ESCADAO,,SEM DENOMINACAO,"0","0"
"352940105000282","003","006",ESTRADA,,DO CARNEIRO,"0","0"
"352940105000282","003","007",AVENIDA,,WALDEMAR JESUINO DA SILVA,"13","13"
"352940105000282","003","008",RUA,,LIBERALI POLIZEL,"33","33"
"352940105000282","003","009",VIELA,,SEM NOME,"0","0"
"352940105000282","003","010",VIELA,,SEM NOME,"0","0"
"352940105000282","004","001",RUA,,JOSE SILVERIO,"0","0"
"352940105000282","004","002",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000282","004","003",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000282","004","004",RUA,,ANTONIA DE OLIVEIRA,"9","9"
"352940105000283","001","001",AVENIDA,BARAO,DE MAUA,"22","34"
"352940105000283","001","002",RUA,,ANTONIO FRANCINE,"10","12"
"352940105000283","001","003",RUA,,JOAO COSMAI,"13","15"
"352940105000283","001","004",RUA,,PETROPOLIS,"10","14"
"352940105000283","002","001",RUA,,JOAO COSMAI,"8","9"
"352940105000283","002","002",RUA,,ANTONIO FRANCINE,"16","18"
"352940105000283","002","003",RUA,,MATILDE LADISLAU,"15","16"
"352940105000283","003","001",RUA,,MATILDE LADISLAU,"16","17"
"352940105000283","003","002",RUA,,ANTONIO FRANCINE,"19","19"
"352940105000283","003","003",RUA,,ANGELA SIMEAO,"9","9"
"352940105000283","003","004",RUA,,JOSE BATISTELLA,"6","6"
"352940105000283","004","001",RUA,,JOSE BATISTELLA,"6","6"
"352940105000283","004","002",RUA,,ANGELA SIMEAO,"8","9"
"352940105000283","004","003",RUA,,AVELINO ANTONIO CARDOSO,"15","15"
"352940105000283","004","004",RUA,,HATSUKO CHINEN TUHA,"10","10"
"352940105000283","005","001",RUA,,LUIS CARDOSO DE LIMA,"7","8"
"352940105000283","005","002",RUA,,HATSUKO CHINEN TUHA,"13","14"
"352940105000283","005","003",RUA,,AVELINO ANTONIO CARDOSO,"20","23"
"352940105000283","005","004",RUA,,PETROPOLIS,"9","9"
"352940105000283","006","001",RUA,,JOAO COSMAI,"14","15"
"352940105000283","006","002",RUA,,MATILDE LADISLAU,"14","14"
"352940105000283","006","003",RUA,,JOSE BATISTELLA,"2","2"
"352940105000283","006","004",RUA,,LUIS CARDOSO DE LIMA,"27","27"
"352940105000285",,,,,,,
"352940105000285","001","001",AVENIDA,CAPITAO,JOAO,"3","6"
"352940105000285","001","002",RUA,,JOAO ALETTO,"17","17"
"352940105000285","001","003",ESCADARIA,,BENEDITO EMILIO,"0","0"
"352940105000285","001","004",RUA,,BENEDITO EMILIO DE OLIVEIRA,"24","26"
"352940105000285","002","001",AVENIDA,CAPITAO,JOAO,"0","1"
"352940105000285","002","002",AVENIDA,,JOSE RICARDO NALLE,"16","25"
"352940105000285","002","003",RUA,,JOAO ALETTO,"21","25"
"352940105000285","003","004",AVENIDA,,JOSE RICARDO NALLE,"23","25"
"352940105000285","004","001",ESCADARIA,,BENEDITO EMILIO,"0","0"
"352940105000285","004","002",RUA,,JOAO ALETTO,"6","6"
"352940105000285","004","003",AVENIDA,,JOSE RICARDO NALLE,"0","0"
"352940105000285","004","004",RUA,,OSCAR SILVESTRE JORGE,"0","0"
"352940105000285","004","005",RUA,,BENEDITO EMILIO DE OLIVEIRA,"14","15"
"352940105000285","005","014",AVENIDA,,JOSE RICARDO NALLE,"9","10"
"352940105000286","001","001",RUA,,BENEDITO EMILIO DE OLIVEIRA,"21","23"
"352940105000286","001","002",RUA,,MARCOS ANDREOTTI,"11","12"
"352940105000286","001","005",VIELA,,MORELI,"3","3"
"352940105000286","001","007",VIELA,,MORELI,"25","26"
"352940105000287","007","001",AVENIDA,,JOSE RICARDO NALLE,"12","18"
"352940105000287","007","002",RUA,,ANDRE DE ALMEIDA MAIA,"0","0"
"352940105000287","007","003",RUA,,JOSE ZERBETTI,"0","0"
"352940105000287","007","004",RUA,,JOSE ZERBETTI,"48","48"
"352940105000287","007","005",RUA,,ANDRE DE ALMEIDA MAIA,"1","2"
"352940105000287","007","006",AVENIDA,,JOSE RICARDO NALLE,"50","73"
"352940105000287","007","007",RUA,,CECILIA PANTANO,"2","5"
"352940105000287","009","002",RUA,,CECILIA PANTANO,"19","20"
"352940105000287","009","003",AVENIDA,,JOSE RICARDO NALLE,"33","38"
"352940105000288","004","001",RUA,,BEGONIA,"32","32"
"352940105000288","004","002",ESCADAO,,SEM LOGRADOURO,"0","0"
"352940105000288","004","003",RUA,,BRINCO DE PRINCESA,"0","0"
"352940105000288","004","004",AVENIDA,,GIAN LUCAS KAMAMURA ALVES SANTOS,"64","64"
"352940105000288","005","003",RUA,,BRINCO DE PRINCESA,"60","60"
"352940105000288","005","004",ESCADAO,,SEM LOGRADOURO,"0","0"
"352940105000288","005","005",RUA,,BEGONIA,"64","64"
"352940105000288","005","006",RUA,,BEGONIA,"65","66"
"352940105000288","005","007",AVENIDA,,GIAN LUCAS KAMAMURA ALVES SANTOS,"0","0"
"352940105000288","005","008",AVENIDA,,JOSE RICARDO NALLE,"0","0"
"352940105000289",,,,,,,
"352940105000289",,,,,,,
"352940105000289",,,,,,,
"352940105000289","002","001",RUA,,BRINCO DE PRINCESA,"240","240"
"352940105000289","002","002",RUA,,CUPIRA,"0","0"
"352940105000289","002","003",RUA,,CUPIRA,"0","0"
"352940105000289","002","006",RUA,,BRINCO DE PRINCESA,"0","0"
"352940105000289","002","007",AVENIDA,,GIANLUCAS KAWAMURA ALVES SANTOS,"0","0"
"352940105000290","001","001",AVENIDA,,GIANLUCAS KAWAMURA ALVES SANTOS,"0","0"
"352940105000290","001","002",RUA,,AMARILIS,"144","144"
"352940105000290","002","001",RUA,,AMARILIS,"64","64"
"352940105000290","002","002",AVENIDA,,GIANLUCAS KAWAMURA ALVES SANTOS,"64","64"
"352940105000290","002","003",RUA,,DAS TULIPAS,"16","16"
"352940105000291","001","001",AVENIDA,,JOSE RICARDO NALLE,"48","48"
"352940105000291","001","002",RUA,,DALIA,"33","33"
"352940105000291","001","003",RUA,,DALIA,"64","64"
"352940105000291","001","004",AVENIDA,,JOSE RICARDO NALLE,"0","0"
"352940105000291","001","005",RUA,,SEM DENOMINACAO,"0","0"
"352940105000291","001","006",AVENIDA,,GIANLUCAS KAWAMURA ALVES SANTOS,"64","64"
"352940105000291","001","007",RUA,,DAS HORTENCIAS,"0","0"
"352940105000291","002","002",AVENIDA,,JOSE RICARDO NALLE,"64","64"
"352940105000291","002","004",AVENIDA,,GIANLUCAS KAWAMURA ALVES SANTOS,"0","0"
"352940105000291","002","005",RUA,,SEM DENOMINACAO,"0","0"
"352940105000295",,,,,,,
"352940105000295",,,,,,,
"352940105000295","001","001",AVENIDA,,DO MANACA,"89","91"
"352940105000295","001","002",VIELA,,SEM DENOMINACAO,"1","1"
"352940105000295","001","003",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000295","001","007",AVENIDA,,DO MANACA,"90","92"
"352940105000295","002","004",AVENIDA,,DO MANACA,"2","2"
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296",,,,,,,
"352940105000296","001","001",RUA,,LAZAR SEGAL,"0","4"
"352940105000296","001","009",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000296","001","010",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000296","001","011",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000296","001","012",RUA,,AULIVIERI BOZZATO,"0","5"
"352940105000296","001","013",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000296","002","002",RUA,DOUTOR,ULISSES GUIMARAES,"1","33"
"352940105000296","002","004",RUA,,DAS CAMELIAS,"0","0"
"352940105000296","002","005",RUA,,RINALDO CHIAROTTI,"0","16"
"352940105000296","003","003",RUA,DOUTOR,ULISSES GUIMARAES,"1","10"
"352940105000296","003","004",RUA,,LOTUS,"0","6"
"352940105000296","003","005",RUA,DOUTOR,JALES SALGUEIRO,"2","11"
"352940105000296","003","006",RUA,DOUTOR,JALES SALGUEIRO,"0","3"
"352940105000296","003","007",RUA,,AULIVIERI BOZZATO,"0","0"
"352940105000296","003","008",RUA,,GIRASSOL,"2","13"
"352940105000296","003","009",RUA,,GIRASSOL,"0","5"
"352940105000296","003","011",RUA,,AULIVIERI BOZZATO,"0","0"
"352940105000296","003","012",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000296","003","041",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000296","003","042",RODOVIA,GOVERNADOR,MARIO COVAS TRECHO SUL,"1","10"
"352940105000296","003","043",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000296","003","044",RUA,,DAS ACACIAS,"0","7"
"352940105000296","003","045",RUA,,DAS CAMELIAS,"0","0"
"352940105000296","007","002",AVENIDA,,SERTAOZINHO,"0","1"
"352940105000296","007","003",RUA,,DANIEL PEDRO PERALTA,"0","0"
"352940105000296","007","004",RUA,,SEM DENOMINACAO,"0","0"
"352940105000296","010","001",RUA,,JURACI ALETTO,"0","0"
"352940105000296","010","003",RUA,,EVERALDO BRITO DA COSTA JUNIOR,"0","4"
"352940105000296","010","004",AVENIDA,,GUARACIABA,"1","6"
"352940105000296","010","005",RUA,,RUZZI,"0","0"
"352940105000296","010","006",RUA,,WALDEMAR RIGOUT,"0","0"
"352940105000296","010","007",RUA,,WALDEMAR RIGOUT,"0","0"
"352940105000296","010","011",RUA,,RUZZI,"0","0"
"352940105000296","010","012",AVENIDA,PAPA,JOAO XXIII,"0","2"
"352940105000296","010","013",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000296","011","002",RUA,,AULIVIERI BOZZATO,"0","0"
"352940105000296","011","004",RUA,,LOTUS,"0","0"
"352940105000296","011","005",RUA,DOUTOR,ULISSES GUIMARAES,"0","10"
"352940105000296","012","001",AVENIDA,PAPA,JOAO XXIII,"3","17"
"352940105000296","012","002",RUA,,AULIVIERI BOZZATO,"0","0"
"352940105000296","012","003",RUA,DOUTOR,ULISSES GUIMARAES,"0","0"
"352940105000296","012","005",RUA,,RINALDO CHIAROTTI,"0","0"
"352940105000296","012","006",RUA,,DAS ACACIAS,"0","1"
"352940105000296","013","001",RODOVIA,GOVERNADOR,MARIO COVAS TRECHO SUL,"0","0"
"352940105000296","013","002",RUA,,JABUTI,"0","0"
"352940105000296","013","003",RUA,,JABUTI,"0","0"
"352940105000296","013","004",RUA,,JABUTI,"0","0"
"352940105000296","013","005",RUA,,ICARAJA,"4","5"
"352940105000296","013","006",RUA,,ICARAJA,"7","9"
"352940105000296","013","007",RUA,,JABUTI,"8","8"
"352940105000296","013","008",PASSAGEM,PAPA,JOAO XXIII,"0","1"
"352940105000296","013","009",RUA,,CRUZ DO ESPIRITO SANTO,"3","3"
"352940105000296","013","010",RUA,,CRUZ DO ESPIRITO SANTO,"7","7"
"352940105000296","013","011",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000296","013","012",AVENIDA,,SERTAOZINHO,"11","15"
"352940105000296","013","013",AVENIDA,,SERTAOZINHO,"0","1"
"352940105000296","013","014",RUA,,SEM DENOMINACAO,"0","0"
"352940105000296","013","015",RUA,,DANIEL PEDRO PERALTA,"0","0"
"352940105000296","013","017",AVENIDA,,SERTAOZINHO,"0","0"
"352940105000296","013","018",AVENIDA,PAPA,JOAO XXIII,"4","23"
"352940105000296","013","019",PASSAGEM,PAPA,JOAO XXIII,"0","0"
"352940105000296","013","020",PASSAGEM,PAPA,JOAO XXIII,"0","1"
"352940105000296","013","021",PASSAGEM,PAPA,JOAO XXIII,"0","2"
"352940105000296","013","023",ESTRADA,,SERTAOZINHO,"0","0"
"352940105000296","013","024",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000296","013","025",RUA,,RUZZI,"0","0"
"352940105000296","013","028",AVENIDA,,GUARACIABA,"0","0"
"352940105000296","013","029",AVENIDA,,GUARACIABA,"0","11"
"352940105000296","013","030",RUA,,EVERALDO BRITO DA COSTA JUNIOR,"1","6"
"352940105000296","013","031",RUA,,LUCIA MORMETO BIASSOL,"0","7"
"352940105000296","013","032",RUA,,LUCIA MORMETO BIASSOL,"0","11"
"352940105000296","013","033",RUA,,EVERALDO BRITO DA COSTA JUNIOR,"0","5"
"352940105000296","013","034",RUA,,FREDERICH BISHOF,"0","3"
"352940105000296","013","035",RUA,,FREDERICH BISHOF,"0","10"
"352940105000296","013","036",RUA,,EVERALDO BRITO DA COSTA JUNIOR,"0","0"
"352940105000296","013","037",RUA,,JURACI ALETTO,"0","8"
"352940105000296","013","038",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299",,,,,,,
"352940105000299","001","013",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000299","001","020",RUA,,JOEL RICO,"3","6"
"352940105000299","001","021",RUA,,JOEL RICO,"0","2"
"352940105000299","001","025",AVENIDA,PAPA,JOAO XXIII,"1","14"
"352940105000299","001","026",ESTRADA,,GUARACIABA,"0","0"
"352940105000300",,,,,,,
"352940105000300","001","001",RUA,,ANGELINA GOZ,"4","4"
"352940105000300","001","002",RUA,,NAPOLEAO ZAMBELLI,"19","19"
"352940105000300","001","003",RUA,,VITORIO GOZ,"24","25"
"352940105000300","002","001",RUA,,ANGELINA GOZ,"17","17"
"352940105000300","002","002",RUA,,ANGELINA GOZ,"1","1"
"352940105000300","002","003",RUA,,VITORIO GOZ,"0","0"
"352940105000300","002","004",RUA,,NAPOLEAO ZAMBELLI,"2","2"
"352940105000300","003","001",RUA,,ANGELINA GOZ,"22","22"
"352940105000300","003","002",RUA,,MIGUEL GALINDO NAVARRO,"0","0"
"352940105000300","003","003",RUA,,VITORIO GOZ,"23","24"
"352940105000300","003","004",RUA,,VITORIO GOZ,"1","1"
"352940105000300","004","001",RUA,,VITORIO GOZ,"28","28"
"352940105000300","004","002",RUA,,MIGUEL GALINDO NAVARRO,"30","30"
"352940105000300","004","003",RUA,,MIGUEL GALINDO NAVARRO,"0","1"
"352940105000300","005","001",RUA,,VITORIO GOZ,"38","43"
"352940105000300","005","002",RUA,,VITORIO GOZ,"0","1"
"352940105000300","005","003",RUA,,MIGUEL GALINDO NAVARRO,"21","22"
"352940105000303","001","001",RUA,,VALDEMAR CELESTINO DA SILVA,"288","288"
"352940105000304",,,,,,,
"352940105000304","001","001",RUA,,VALDEMAR CELESTINO DA SILVA,"128","128"
"352940105000305",,,,,,,
"352940105000305","001","001",RUA,,VALDEMAR CELESTINO DA SILVA,"192","192"
"352940105000306","002","001",RUA,,GEORGE WILLIAN HAUCK,"43","44"
"352940105000306","002","002",AVENIDA,COMENDADOR,WOLTHERS,"0","0"
"352940105000306","002","003",RUA,,CABO JOAO ROMEU TEIXEIRA,"39","39"
"352940105000306","002","004",VIELA,,SEM NOME 1,"0","0"
"352940105000306","003","001",RUA,,CABO JOAO ROMEU TEIXEIRA,"15","15"
"352940105000306","003","002",AVENIDA,COMENDADOR,WOLTHERS,"0","0"
"352940105000306","003","003",RUA,,STEFANO MALESQUI,"53","53"
"352940105000306","003","004",VIELA,,SEM NOME 2,"0","0"
"352940105000306","004","001",RUA,,STEFANO MALESQUI,"39","39"
"352940105000306","004","002",AVENIDA,COMENDADOR,WOLTHERS,"0","0"
